nom produit,numero AMM,Substances actives,identifiant usage,etat usage,dose retenue,dose retenue unite,delai avant recolte jour,catégorie de condition d’emploi,condition d’emploi libelle
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
