nom produit,numero AMM,Substances actives,identifiant usage,etat usage,dose retenue,dose retenue unite,delai avant recolte jour
OUTAWAK,2220110,bixafène (Bixafen) 65.0 g/L | prothioconazole (Prothioconazole) 130.0 g/L | fluopyram (Fluopyram) 65.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.5,L/ha,
OUTAWAK,2220110,bixafène (Bixafen) 65.0 g/L | prothioconazole (Prothioconazole) 130.0 g/L | fluopyram (Fluopyram) 65.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.2,L/ha,
ROTATE SC,2160749,soufre (Sulphur) 700.0 g/L | Tebuconazole (Tebuconazole) 45.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,5.0,L/ha,35.0
ROTATE SC,2160749,soufre (Sulphur) 700.0 g/L | Tebuconazole (Tebuconazole) 45.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,5.0,L/ha,35.0
ROTATE SC,2160749,soufre (Sulphur) 700.0 g/L | Tebuconazole (Tebuconazole) 45.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,5.0,L/ha,35.0
ROTATE SC,2160749,soufre (Sulphur) 700.0 g/L | Tebuconazole (Tebuconazole) 45.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,5.0,L/ha,35.0
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.25,L/ha,
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.25,L/ha,
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.25,L/ha,
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.25,L/ha,
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.25,L/ha,
AVASTEL,2240236,prothioconazole (Prothioconazole) 150.0 g/L | fluxapyroxade (Fluxapyroxad) 75.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.25,L/ha,
BOILER 800,2210230,prosulfocarbe (Prosulfocarb) 800.0 g/L,Orge*Désherbage,Autorisé,3.0,L/ha,
BOILER 800,2210230,prosulfocarbe (Prosulfocarb) 800.0 g/L,Blé*Désherbage,Autorisé,3.0,L/ha,
BOILER 800,2210230,prosulfocarbe (Prosulfocarb) 800.0 g/L,Blé*Désherbage,Autorisé,3.0,L/ha,
OBELISK,2220620,iodosulfuron-méthyl-sodium (Iodosulfuron) 6.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 90.0 g/kg | mésosulfuron-méthyl (Mesosulfuron) 30.0 g/kg,Blé*Désherbage,Autorisé,480.0,g/ha,
OBELISK,2220620,iodosulfuron-méthyl-sodium (Iodosulfuron) 6.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 90.0 g/kg | mésosulfuron-méthyl (Mesosulfuron) 30.0 g/kg,Blé*Désherbage,Autorisé,300.0,g/ha,
FAETON XF,2190946,soufre micronisé (Sulphur) 800.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,L/ha,35.0
FAETON XF,2190946,soufre micronisé (Sulphur) 800.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,L/ha,35.0
FAETON XF,2190946,soufre micronisé (Sulphur) 800.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,10.0,L/ha,
HUSSAR PRO,2100235,iodosulfuron-méthyl-sodium (Iodosulfuron) 8.0 g/L | fénoxaprop-P-éthyle (Fenoxaprop-P) 64.0 g/L | méfenpyr-diéthyl (Mefenpyr) 24.0 g/L,Blé*Désherbage,Autorisé,1.25,L/ha,
HUSSAR PRO,2100235,iodosulfuron-méthyl-sodium (Iodosulfuron) 8.0 g/L | fénoxaprop-P-éthyle (Fenoxaprop-P) 64.0 g/L | méfenpyr-diéthyl (Mefenpyr) 24.0 g/L,Blé*Désherbage,Autorisé,1.25,L/ha,
HUSSAR PRO,2100235,iodosulfuron-méthyl-sodium (Iodosulfuron) 8.0 g/L | fénoxaprop-P-éthyle (Fenoxaprop-P) 64.0 g/L | méfenpyr-diéthyl (Mefenpyr) 24.0 g/L,Blé*Désherbage,Autorisé,1.25,L/ha,
CHEKKER,9900202,iodosulfuron-méthyl-sodium (Iodosulfuron) 12.5 g/kg | amidosulfuron (Amidosulfuron) 125.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 125.0 g/kg,Blé*Désherbage,Autorisé,0.2,kg/ha,90.0
CHEKKER,9900202,iodosulfuron-méthyl-sodium (Iodosulfuron) 12.5 g/kg | amidosulfuron (Amidosulfuron) 125.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 125.0 g/kg,Orge*Désherbage,Autorisé,0.2,kg/ha,90.0
BROCAR 240,2120049,clodinafop-propargyl (Clodinafop) 240.0 g/L | cloquintocet-mexyl (Cloquintocet mexyl) 60.0 g/L,Blé*Désherbage,Autorisé,0.25,L/ha,
CARMINA MAX,2130242,diflufénicanil (Diflufenican) 40.0 g/L | chlorotoluron (Chlorotoluron) 600.0 g/L,Orge*Désherbage,Autorisé,2.5,L/ha,
CARMINA MAX,2130242,diflufénicanil (Diflufenican) 40.0 g/L | chlorotoluron (Chlorotoluron) 600.0 g/L,Orge*Désherbage,Autorisé,2.5,L/ha,
CARMINA MAX,2130242,diflufénicanil (Diflufenican) 40.0 g/L | chlorotoluron (Chlorotoluron) 600.0 g/L,Blé*Désherbage,Autorisé,2.5,L/ha,
CARMINA MAX,2130242,diflufénicanil (Diflufenican) 40.0 g/L | chlorotoluron (Chlorotoluron) 600.0 g/L,Blé*Désherbage,Autorisé,2.5,L/ha,
SURRENDER,2230051,fludioxonil (Fludioxonil) 100.0 g/L,Maïs*Trt Sem.*Champignons (autres que pythiacées),Autorisé,50.0,mL/q,
SURRENDER,2230051,fludioxonil (Fludioxonil) 100.0 g/L,Maïs doux*Trt Sem. Plants*Champignons (autres que pythiacées),Autorisé,50.0,mL/q,
SURRENDER,2230051,fludioxonil (Fludioxonil) 100.0 g/L,Tournesol*Trt Sem.*Champignons (pythiacées),Autorisé,150.0,mL/q,
SURRENDER,2230051,fludioxonil (Fludioxonil) 100.0 g/L,Tournesol*Trt Sem.*Champignons (autres que pythiacées),Autorisé,150.0,mL/q,
SURRENDER,2230051,fludioxonil (Fludioxonil) 100.0 g/L,Porte graine - Maïs*Trt Sem. Plants*Champignons (autres que pythiacées),Autorisé,50.0,mL/q,
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,0.8,L/ha,35.0
NEBBIA NEO,2260030,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
BOGOTA PLUS,2171141,chlorméquat (Chlormequat) 300.0 g/L | éthéphon (Ethephon) 150.0 g/L,Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,1.5,L/ha,
BOGOTA PLUS,2171141,chlorméquat (Chlormequat) 300.0 g/L | éthéphon (Ethephon) 150.0 g/L,Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,2.5,L/ha,
BOGOTA PLUS,2171141,chlorméquat (Chlormequat) 300.0 g/L | éthéphon (Ethephon) 150.0 g/L,Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,2.0,L/ha,
BOGOTA PLUS,2171141,chlorméquat (Chlormequat) 300.0 g/L | éthéphon (Ethephon) 150.0 g/L,Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,2.5,L/ha,
OSSETIA,2160727,diflufénican (Diflufenican) 500.0 g/kg,Orge*Désherbage,Autorisé,0.24,kg/ha,
OSSETIA,2160727,diflufénican (Diflufenican) 500.0 g/kg,Blé*Désherbage,Autorisé,0.24,kg/ha,
SUCCESS GR,2171089,spinosad (Spinosad) 4.0 g/kg,Maïs*Trt Sol*Ravageurs du sol,Autorisé,12.0,kg/ha,
SUCCESS GR,2171089,spinosad (Spinosad) 4.0 g/kg,Maïs doux*Trt Sol*Ravageurs du sol,Autorisé,12.0,kg/ha,
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
ULTRALEGEND,2210743,tébuconazole (Tebuconazole) 125.0 g/L | prothioconazole (Prothioconazole) 125.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.0,L/ha,35.0
PILOT,9500040,quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L,Tournesol*Désherbage,Autorisé,1.2,L/ha,90.0
PILOT,9500040,quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L,Tournesol*Désherbage,Autorisé,3.0,L/ha,90.0
DEFT,2080123,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,0.03,kg/ha,
DEFT,2080123,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,0.02,kg/ha,
DEFT,2080123,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,0.025,kg/ha,
DEFT,2080123,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Blé*Désherbage,Autorisé,0.03,kg/ha,
DEFT,2080123,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Blé*Désherbage,Autorisé,0.025,kg/ha,
DEFT,2080123,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Blé*Désherbage,Autorisé,15.0,g/ha,
DEFT,2080123,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,15.0,g/ha,
COSAVET DF,2130277,soufre (Sulphur) 800.0 g/kg,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,8.0,kg/ha,35.0
COSAVET DF,2130277,soufre (Sulphur) 800.0 g/kg,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,8.0,kg/ha,35.0
COSAVET DF,2130277,soufre (Sulphur) 800.0 g/kg,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,8.0,kg/ha,35.0
CHARDOL 600,9100296,"2,4-D (2,4-D) 600.0 g/L",Blé*Désherbage,Autorisé,1.25,L/ha,
CHARDOL 600,9100296,"2,4-D (2,4-D) 600.0 g/L",Blé*Désherbage,Autorisé,0.7,L/ha,
CHARDOL 600,9100296,"2,4-D (2,4-D) 600.0 g/L",Orge*Désherbage,Autorisé,0.7,L/ha,
CHARDOL 600,9100296,"2,4-D (2,4-D) 600.0 g/L",Orge*Désherbage,Autorisé,1.25,L/ha,
OPEN K,2190015,tau-fluvalinate (Tau-Fluvalinate) 18.0 g/L | pirimicarbe (Pirimicarb) 50.0 g/L,Tournesol*Trt Part.Aer.*Pucerons,Autorisé,3.0,L/ha,
KARATE K,8800395,pirimicarbe (Pirimicarb) 100.0 g/L | lambda-cyhalothrine (Lambda-Cyhalothrin) 5.0 g/L,Maïs doux*Trt Part.Aer.*Pucerons,Autorisé,1.5,L/ha,7.0
KARATE K,8800395,pirimicarbe (Pirimicarb) 100.0 g/L | lambda-cyhalothrine (Lambda-Cyhalothrin) 5.0 g/L,Maïs*Trt Part.Aer.*Pucerons,Autorisé,1.25,L/ha,80.0
KARATE K,8800395,pirimicarbe (Pirimicarb) 100.0 g/L | lambda-cyhalothrine (Lambda-Cyhalothrin) 5.0 g/L,Tournesol*Trt Part.Aer.*Pucerons,Autorisé,1.5,L/ha,21.0
DUPLOSAN SUPER,8600232,mécoprop-P (Mecoprop-P) 130.0 g/L | dichlorprop-P (Dichlorprop-P) 310.0 g/L | MCPA (MCPA) 160.0 g/L,Orge*Désherbage,Autorisé,2.0,L/ha,
DUPLOSAN SUPER,8600232,mécoprop-P (Mecoprop-P) 130.0 g/L | dichlorprop-P (Dichlorprop-P) 310.0 g/L | MCPA (MCPA) 160.0 g/L,Orge*Désherbage,Autorisé,2.5,L/ha,
DUPLOSAN SUPER,8600232,mécoprop-P (Mecoprop-P) 130.0 g/L | dichlorprop-P (Dichlorprop-P) 310.0 g/L | MCPA (MCPA) 160.0 g/L,Blé*Désherbage,Autorisé,2.0,L/ha,
DUPLOSAN SUPER,8600232,mécoprop-P (Mecoprop-P) 130.0 g/L | dichlorprop-P (Dichlorprop-P) 310.0 g/L | MCPA (MCPA) 160.0 g/L,Blé*Désherbage,Autorisé,2.5,L/ha,
CLOMATE,2140042,clomazone (Clomazone) 360.0 g/L,Maïs*Désherbage,Autorisé,0.3,L/ha,
MAYANDRA,2090117,tébuconazole (Tebuconazole) 200.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.25,L/ha,35.0
MAYANDRA,2090117,tébuconazole (Tebuconazole) 200.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,35.0
MAYANDRA,2090117,tébuconazole (Tebuconazole) 200.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.25,L/ha,35.0
MAYANDRA,2090117,tébuconazole (Tebuconazole) 200.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.25,L/ha,35.0
MAYANDRA,2090117,tébuconazole (Tebuconazole) 200.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.25,L/ha,35.0
MAYANDRA,2090117,tébuconazole (Tebuconazole) 200.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,35.0
PLENARIS,2200736,oxathiapiproline (Oxathiapiprolin) 200.0 g/L,Tournesol*Trt Sem.*Champignons (pythiacées),Autorisé,234.0,mL/q,
INFLUX QUATTRO,2170230,métalaxyl-M (Metalaxyl-M) 29.0 g/L | azoxystrobine (Azoxystrobin) 15.0 g/L | fludioxonil (Fludioxonil) 37.5 g/L | thiabendazole (Thiabendazole) 300.0 g/L,Maïs*Trt Sem.*Champignons (autres que pythiacées),Autorisé,8.5,mL/unité,
INFLUX QUATTRO,2170230,métalaxyl-M (Metalaxyl-M) 29.0 g/L | azoxystrobine (Azoxystrobin) 15.0 g/L | fludioxonil (Fludioxonil) 37.5 g/L | thiabendazole (Thiabendazole) 300.0 g/L,Maïs*Trt Sem.*Champignons (pythiacées),Autorisé,8.5,mL/unité,
INFLUX QUATTRO,2170230,métalaxyl-M (Metalaxyl-M) 29.0 g/L | azoxystrobine (Azoxystrobin) 15.0 g/L | fludioxonil (Fludioxonil) 37.5 g/L | thiabendazole (Thiabendazole) 300.0 g/L,Maïs doux*Trt Sem. Plants*Champignons (pythiacées),Autorisé,11.0,mL/unité,
INFLUX QUATTRO,2170230,métalaxyl-M (Metalaxyl-M) 29.0 g/L | azoxystrobine (Azoxystrobin) 15.0 g/L | fludioxonil (Fludioxonil) 37.5 g/L | thiabendazole (Thiabendazole) 300.0 g/L,Maïs doux*Trt Sem. Plants*Champignons (autres que pythiacées),Autorisé,11.0,mL/unité,
MILAGRO DUO,2190243,dicamba (Dicamba) 220.0 g/L | nicosulfuron (Nicosulfuron) 50.0 g/L,Maïs*Désherbage,Autorisé,0.8,L/ha,
MILAGRO DUO,2190243,dicamba (Dicamba) 220.0 g/L | nicosulfuron (Nicosulfuron) 50.0 g/L,Maïs*Désherbage,Autorisé,0.4,L/ha,
THIOVIT JET MICROBILLES,2000018,soufre (Sulphur) 800.0 g/kg,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,kg/ha,
THIOVIT JET MICROBILLES,2000018,soufre (Sulphur) 800.0 g/kg,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,kg/ha,
THIOVIT JET MICROBILLES,2000018,soufre (Sulphur) 800.0 g/kg,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,10.0,kg/ha,
URBOLE,2190268,diflufénicanil (Diflufenican) 500.0 g/L,Orge*Désherbage,Autorisé,0.3,L/ha,90.0
URBOLE,2190268,diflufénicanil (Diflufenican) 500.0 g/L,Orge*Désherbage,Autorisé,0.3,L/ha,90.0
URBOLE,2190268,diflufénicanil (Diflufenican) 500.0 g/L,Blé*Désherbage,Autorisé,0.25,L/ha,90.0
URBOLE,2190268,diflufénicanil (Diflufenican) 500.0 g/L,Blé*Désherbage,Autorisé,0.3,L/ha,90.0
NISSODIUM,2090157,cyflufénamide (Cyflufenamid) 50.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,0.5,L/ha,
NISSODIUM,2090157,cyflufénamide (Cyflufenamid) 50.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,0.5,L/ha,
NISSODIUM,2090157,cyflufénamide (Cyflufenamid) 50.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,0.5,L/ha,
A20078F,2170755,sédaxane (Sedaxane) 25.0 g/L | fludioxonil (Fludioxonil) 25.0 g/L,Orge*Trt Sem.*Champignons (autres que pythiacées),Autorisé,0.2,L/q,
A20078F,2170755,sédaxane (Sedaxane) 25.0 g/L | fludioxonil (Fludioxonil) 25.0 g/L,Blé*Trt Sem.*Champignons (autres que pythiacées),Autorisé,0.2,L/q,
TITUS,9000163,rimsulfuron (Rimsulfuron) 250.0 g/kg,Maïs*Désherbage,Autorisé,0.06,kg/ha,
TITUS,9000163,rimsulfuron (Rimsulfuron) 250.0 g/kg,Maïs*Désherbage,Autorisé,0.06,kg/ha,
MILAGRO 240,2140159,nicosulfuron (Nicosulfuron) 240.0 g/L,Maïs*Désherbage,Autorisé,0.25,L/ha,
BANVEL 4 S,8400096,dicamba (Dicamba) 480.0 g/L,Maïs*Désherbage,Autorisé,0.6,L/ha,
COSPEC 75 WG,2140241,cyprodinil (Cyprodinil) 75.0 %,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,0.8,kg/ha,45.0
COSPEC 75 WG,2140241,cyprodinil (Cyprodinil) 75.0 %,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,0.8,kg/ha,45.0
COSPEC 75 WG,2140241,cyprodinil (Cyprodinil) 75.0 %,Blé*Trt Part.Aer.*Piétin verse,Autorisé,1.0,kg/ha,42.0
EMDEE,2260130,"2,4-D sel de diméthylamine (2,4-D) 722.37 g/L",Blé*Désherbage,Autorisé,1.25,L/ha,
EMDEE,2260130,"2,4-D sel de diméthylamine (2,4-D) 722.37 g/L",Blé*Désherbage,Autorisé,0.7,L/ha,
EMDEE,2260130,"2,4-D sel de diméthylamine (2,4-D) 722.37 g/L",Orge*Désherbage,Autorisé,0.7,L/ha,
EMDEE,2260130,"2,4-D sel de diméthylamine (2,4-D) 722.37 g/L",Orge*Désherbage,Autorisé,1.25,L/ha,
GRATIL,9000259,amidosulfuron (Amidosulfuron) 75.0 %,Orge*Désherbage,Autorisé,0.04,kg/ha,90.0
GRATIL,9000259,amidosulfuron (Amidosulfuron) 75.0 %,Blé*Désherbage,Autorisé,0.04,kg/ha,90.0
DIFLANIL 500 SC,2140242,diflufénican (Diflufenican) 500.0 g/L,Orge*Désherbage,Autorisé,0.375,L/ha,
DIFLANIL 500 SC,2140242,diflufénican (Diflufenican) 500.0 g/L,Blé*Désherbage,Autorisé,0.375,L/ha,
WINSHOT,2250492,isoxabène (Isoxaben) 125.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
WINSHOT,2250492,isoxabène (Isoxaben) 125.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
OSMAN,2180164,nicosulfuron (Nicosulfuron) 40.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
ENILOR,2190041,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.8,L/ha,35.0
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.25,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Orge*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.0,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.25,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,1.25,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,1.0,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.25,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.25,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.25,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,
SILTRA PLUS,2250136,prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,
